,word,count
9264,patio,6
9265,pato,1
9266,patois,1
9267,patriot,2
9268,patriotism,1
9269,patrol,6
9270,patron,9
9271,pattern,19
9272,patty,5
9273,pau,2
9274,paulie,1
9275,pause,11
9276,pave,1
9277,pavement,4
9278,paver,1
9279,pavilion,1
9280,paw,7
9281,pawn,2
9282,pay,383
9283,payday,5
9284,payed,2
9285,payee,1
9286,payer,2
9287,paying,66
9288,payment,16
9289,payroll,4
9290,pea,19
9291,peace,93
9292,peaceful,18
9293,peacefully,3
9294,peach,10
9295,peachy,2
9296,peacock,2
9297,peak,13
9298,peaked,1
9299,peanut,37
9300,pear,6
9301,pearl,18
9302,peasant,4
9303,peasy,2
9304,pebble,3
9305,pecan,4
9306,pech,1
9307,peck,2
9308,peckish,1
9309,peculiar,2
9310,pedal,4
9311,pedantic,1
9312,pedestrian,3
9313,pediatric,1
9314,pediatrician,2
9315,pedicure,3
9316,pedro,1
9317,pee,21
9318,peed,7
9319,peek,12
9320,peekaboo,1
9321,peel,6
9322,peeling,1
9323,peen,2
9324,peep,71
9325,peer,12
9326,peeve,1
9327,peg,3
9328,peggle,4
9329,peggy,3
9330,pelican,1
9331,pellet,1
9332,pelvic,2
9333,pen,43
9334,penal,1
9335,penalty,2
9336,penang,1
9337,pencil,7
9338,pendant,2
9339,pending,2
9340,pendragon,1
9341,pendulum,3
9342,penetrate,1
9343,penetration,2
9344,penguin,11
9345,penicillin,1
9346,penis,12
9347,penmanship,1
9348,penni,6
9349,penny,16
9350,pension,3
9351,penthouse,1
9352,peony,1
9353,people,1233
9354,pep,3
9355,pepo,1
9356,pepper,18
9357,peppermint,3
9358,pepperoni,3
9359,per,44
9360,perceive,1
9361,percent,6
9362,percentage,3
9363,percentile,1
9364,perception,3
9365,perchance,2
9366,peregrin,1
9367,perfect,197
9368,perfected,1
9369,perfection,8
9370,perfectionist,1
9371,perfectly,27
9372,perfecto,1
9373,perform,55
9374,performance,55
9375,performer,7
9376,perfume,4
9377,perhaps,81
9378,peri,3
9379,period,38
9380,periodicity,1
9381,peripheral,1
9382,perk,16
9383,perkin,1
9384,perking,1
9385,perm,5
9386,permanence,1
9387,permanent,11
9388,permanently,2
9389,permission,13
9390,permit,14
9391,pernicious,1
9392,perpetually,1
9393,perplexed,2
9394,perry,14
9395,persevere,1
9396,persist,2
9397,persistent,1
9398,person,344
9399,persona,1
9400,personal,88
9401,personality,14
9402,personally,35
9403,perspective,17
9404,persuade,5
9405,persuaded,4
9406,persuasion,2
9407,persuasive,3
9408,pervasive,2
9409,pervert,4
9410,perverted,5
9411,pesky,4
9412,peso,2
9413,pessimism,1
9414,pessimist,2
9415,pessimistic,3
9416,pester,1
9417,pet,72
9418,petal,2
9419,petard,1
9420,pete,16
9421,peter,30
9422,petit,4
9423,petite,3
9424,petition,9
9425,petrified,1
9426,petrol,3
9427,pew,3
9428,peyton,4
9429,phallic,1
9430,phantom,6
9431,pharmacist,1
9432,pharmacy,4
9433,phase,10
9434,pheasant,1
9435,phenomena,2
9436,phenomenal,9
9437,phew,26
9438,phi,1
9439,philander,1
9440,philanthropy,1
9441,philatelist,1
9442,philosopher,2
9443,philosophical,1
9444,philosophy,5
9445,pho,3
9446,phoebe,1
9447,phoenix,23
9448,phone,706
9449,phonogram,1
9450,photo,332
9451,photoalbum,1
9452,photocopy,2
9453,photogenic,2
9454,photograph,18
9455,photographer,16
9456,photographic,2
9457,photography,26
9458,phrase,20
9459,physical,11
9460,physically,8
9461,physicist,1
9462,physics,17
9463,physiological,1
9464,physiology,1
9465,pi,14
9466,pia,2
9467,pianist,2
9468,piano,21
9469,pic,814
9470,pick,241
9471,picked,50
9472,pickle,20
9473,pickler,1
9474,pickpocket,2
9475,pickup,3
9476,picky,12
9477,picnic,16
9478,pict,3
9479,pictorial,1
9480,picture,497
9481,pictured,4
9482,pie,45
9483,piece,95
9484,pier,9
9485,pierce,1
9486,pierced,10
9487,piercing,10
9488,piff,1
9489,pig,31
9490,pigeon,8
9491,pigging,2
9492,piggy,3
9493,piglet,3
9494,pigmentation,1
9495,pigtail,2
9496,pike,3
9497,piked,2
9498,pikey,1
9499,pile,13
9500,piled,2
9501,piles,5
9502,pilgrim,1
9503,pilgrimage,2
9504,piling,2
9505,pill,29
9506,pillion,2
9507,pillow,24
9508,pilot,19
9509,pimlico,1
9510,pimp,12
9511,pimping,2
9512,pimple,4
9513,pin,16
9514,pina,6
9515,pinball,1
9516,pinch,7
9517,pine,6
9518,pineapple,12
9519,ping,19
9520,pining,2
9521,pink,70
9522,pinkberry,6
9523,pinkeye,1
9524,pinkie,1
9525,pinkish,2
9526,pinky,8
9527,pinnacle,3
9528,pinned,1
9529,pino,1
9530,pinole,1
9531,pinpoint,1
9532,pint,14
9533,piny,1
9534,pioneer,1
9535,pip,4
9536,pipe,6
9537,piper,1
9538,piping,1
9539,pippin,2
9540,piquet,2
9541,pirate,20
9542,pish,1
9543,piss,112
9544,pistachio,1
9545,pistol,4
9546,piston,1
9547,pit,23
9548,pita,6
9549,pitch,22
9550,pitcher,4
9551,pitching,3
9552,pitchy,1
9553,pithy,2
9554,pitiful,4
9555,pitted,1
9556,pity,42
9557,pivot,2
9558,pix,26
9559,pixie,5
9560,pixy,1
9561,pizza,104
9562,pizzeria,2
9563,place,482
9564,placebo,3
9565,placement,5
9566,plack,1
9567,plagiarism,1
9568,plague,3
9569,plagued,1
9570,plaid,1
9571,plain,22
9572,plait,1
9573,plan,474
9574,plane,92
9575,planer,1
9576,planet,23
9577,plankton,2
9578,planner,6
9579,plant,39
9580,plantation,1
9581,planter,1
9582,planting,8
9583,plasma,2
9584,plass,1
9585,plaster,4
9586,plastic,18
9587,plate,26
9588,platform,9
9589,platinum,3
9590,platter,1
9591,plausible,2
9592,play,968
9593,playable,1
9594,playback,1
9595,playbill,1
9596,playboy,4
9597,playday,1
9598,player,78
9599,playful,1
9600,playfully,1
9601,playground,3
9602,playhouse,2
9603,playmate,3
9604,playtime,2
9605,plaza,7
9606,plea,1
9607,pleading,1
9608,pleasant,18
9609,pleasantly,2
9610,please,1073
9611,pleasing,3
9612,pleasurable,1
9613,pleasure,117
9614,pleb,1
9615,pledge,2
9616,plentiful,1
9617,plenty,50
9618,pliers,1
9619,plies,1
9620,plop,1
9621,plot,10
9622,plotting,3
9623,plough,2
9624,ploy,2
9625,pluck,4
9626,plucked,1
9627,plucker,1
9628,plug,39
9629,plugged,9
9630,plugging,4
9631,plum,1
9632,plumber,4
9633,plumbing,3
9634,plural,2
9635,plus,183
9636,plush,1
9637,plutonian,1
9638,pneumatic,1
9639,pneumonia,1
9640,po,19
9641,poach,2
9642,pocket,38
9643,pocketbook,2
9644,pocky,1
9645,poco,3
9646,pod,10
9647,poddy,2
9648,podium,4
9649,poem,45
9650,poet,15
9651,poetic,3
9652,poetics,1
9653,poetry,12
9654,poh,8
9655,poi,2
9656,point,278
9657,pointed,10
9658,pointer,2
9659,pointing,14
9660,pointless,15
9661,pointlessly,1
9662,pointy,4
9663,poised,1
9664,poison,14
9665,poisoning,15
9666,poisonous,1
9667,poke,16
9668,poked,4
9669,poker,14
9670,poking,4
9671,poky,1
9672,pol,2
9673,polar,8
9674,pole,11
9675,police,28
9676,policy,12
9677,polish,11
9678,polished,2
9679,polite,6
9680,political,9
9681,politically,1
9682,politician,4
9683,politics,18
9684,polka,5
9685,poll,13
9686,pollen,4
9687,polling,1
9688,pollock,1
9689,pollute,1
9690,polluting,1
9691,pollution,6
9692,polo,5
9693,polydactyl,2
9694,polystyrene,1
9695,pom,5
9696,pomegranate,1
9697,pomme,1
9698,pompous,1
9699,pon,1
9700,ponce,1
9701,poncho,3
9702,pond,10
9703,ponder,2
9704,pondering,2
9705,pong,7
9706,pont,1
9707,pony,11
9708,pooch,2
9709,poodle,5
9710,poof,6
9711,pooh,7
9712,pool,124
9713,pooler,1
9714,poolside,5
9715,poon,1
9716,poop,24
9717,pooped,3
9718,poor,519
9719,poorly,9
9720,pop,113
9721,popcorn,24
9722,pope,2
9723,popeye,3
9724,poplin,1
9725,popover,1
9726,poppa,1
9727,popper,2
9728,poppet,4
9729,poppin,13
9730,poppy,5
9731,popular,37
9732,popularity,7
9733,population,5
9734,porch,8
9735,porcupine,1
9736,pork,28
9737,porky,1
9738,pornography,1
9739,porr,1
9740,porridge,4
9741,port,19
9742,portable,8
9743,portal,8
9744,ported,3
9745,porter,4
9746,portfolio,8
9747,portia,1
9748,portion,8
9749,portlet,1
9750,portman,1
9751,porto,1
9752,portrait,8
9753,pose,11
9754,poser,5
9755,posh,3
9756,posit,5
9757,position,26
9758,positional,1
9759,positive,63
9760,positively,4
9761,positivity,6
9762,positron,1
9763,poss,4
9764,posse,5
9765,possess,2
9766,possessed,3
9767,possession,1
9768,possessive,1
9769,possibility,18
9770,possible,105
9771,possibly,52
9772,possum,4
9773,post,417
9774,postage,2
9775,postal,3
9776,postbox,1
9777,posted,142
9778,poster,41
9779,posting,76
9780,postman,7
9781,postpaid,1
9782,postpone,2
9783,postponement,1
9784,posy,1
9785,pot,24
9786,potassium,1
9787,potato,15
9788,potatoes,14
9789,potential,13
9790,potentially,2
9791,potion,1
9792,potted,1
9793,potter,45
9794,potty,3
9795,pouch,1
9796,pounce,5
9797,pouncing,1
9798,pound,31
9799,pounding,5
9800,pour,28
9801,pouring,18
9802,pout,11
9803,pouting,6
9804,pouty,2
9805,poverty,2
9806,pow,12
9807,powder,5
9808,power,135
9809,powered,2
9810,powerful,13
9811,powerless,1
9812,powwow,1
9813,poxy,2
9814,practic,12
9815,practical,9
9816,practically,16
9817,practice,59
9818,practiced,3
9819,practitioner,1
9820,pragmatic,1
9821,prairie,1
9822,praise,20
9823,praising,1
9824,praline,1
9825,prank,5
9826,prankster,1
9827,prat,2
9828,prattling,1
9829,prawn,6
9830,pray,55
9831,prayer,68
9832,prayerfully,1
9833,praying,48
9834,preach,3
9835,preaching,4
9836,precaution,1
9837,precede,1
9838,precedent,1
9839,preceding,1
9840,precentral,1
9841,precinct,1
9842,precious,23
9843,precise,3
9844,precisely,11
9845,precursor,1
9846,predator,3
9847,predecessor,2
9848,predict,8
9849,predictable,3
9850,prediction,4
9851,predictive,1
9852,predominantly,1
9853,preen,2
9854,prefect,2
9855,prefer,80
9856,preferable,1
9857,preferably,7
9858,preference,4
9859,preferred,7
9860,prefix,1
9861,pregnancy,2
9862,pregnant,13
9863,prehistoric,1
9864,prejudice,2
9865,prejudiced,1
9866,prelim,1
9867,prelude,1
9868,premature,2
9869,prematurely,1
9870,premier,9
9871,premiere,11
9872,premiership,1
9873,premium,15
9874,premonition,1
9875,preorder,11
9876,prep,13
9877,preparation,6
9878,prepare,26
9879,prepared,24
9880,preparedness,1
9881,preschool,3
9882,prescient,1
9883,prescription,11
9884,presell,1
9885,presence,13
9886,present,85
9887,presentable,1
9888,presentation,26
9889,presenter,2
9890,presently,2
9891,presentor,1
9892,preservative,1
9893,preserve,4
9894,preset,1
9895,presidency,3
9896,president,16
9897,presidente,1
9898,presign,1
9899,press,43
9900,presser,2
9901,pressing,9
9902,pressure,36
9903,presto,1
9904,presumably,2
9905,presume,9
9906,presuming,1
9907,pretend,35
9908,pretense,1
9909,pretentious,2
9910,pretentiousness,1
9911,pretty,840
9912,pretzel,3
9913,prevail,2
9914,prevent,5
9915,preventable,1
9916,preventative,1
9917,prevention,2
9918,preview,36
9919,previous,34
9920,previously,5
9921,prey,2
9922,price,95
9923,priced,2
9924,priceless,5
9925,prick,5
9926,pricks,8
9927,pride,24
9928,priest,6
9929,prig,1
9930,prima,1
9931,primarily,1
9932,primary,8
9933,primavera,1
9934,prime,13
9935,primer,3
9936,primeval,3
9937,primitive,3
9938,prince,22
9939,princess,46
9940,principal,4
9941,principalship,1
9942,principle,5
9943,pringle,4
9944,print,38
9945,printed,14
9946,printer,13
9947,printing,8
9948,prior,7
9949,priority,14
9950,priory,1
9951,prison,14
9952,prisoner,1
9953,prissy,1
9954,pristine,1
9955,privacy,6
9956,private,47
9957,privately,1
9958,privet,1
9959,privilege,4
9960,privileged,3
9961,prize,26
9962,pro,64
9963,prob,190
9964,probability,1
9965,probable,1
9966,probably,443
9967,probal,2
9968,probate,1
9969,probation,3
9970,problem,439
9971,problematic,1
9972,procedure,9
9973,proceed,5
9974,proceeds,1
9975,process,57
9976,procession,1
9977,processor,5
9978,procrastinate,3
9979,procrastinating,9
9980,procrastination,3
9981,procrastinator,2
9982,proctologist,1
9983,procure,2
9984,prod,2
9985,prodigy,3
9986,produce,10
9987,produced,4
9988,producer,15
9989,product,55
9990,production,17
9991,productive,27
9992,productivity,4
9993,prof,10
9994,profane,1
9995,profanity,3
9996,profess,1
9997,profession,4
9998,professional,28
9999,professionally,4
10000,professor,5
10001,proffer,1
10002,proficient,4
10003,profile,126
10004,profit,5
10005,profitable,1
10006,profound,3
10007,prog,7
10008,progeny,1
10009,program,70
10010,programmer,4
10011,progress,38
10012,progression,1
10013,progressive,4
10014,project,116
10015,projectile,1
10016,projecting,2
10017,projection,1
10018,prolific,1
10019,prolong,4
10020,promenade,2
10021,prominent,1
10022,prominently,1
10023,promise,115
10024,promisee,1
10025,promising,9
10026,promote,25
10027,promoter,2
10028,promotion,8
10029,promotional,1
10030,prompt,5
10031,promptly,3
10032,promulgate,1
10033,prone,4
10034,pronounce,6
10035,pronounced,10
10036,pronto,7
10037,pronunciation,1
10038,proof,22
10039,proofer,1
10040,proofing,3
10041,proofread,1
10042,prop,5
10043,propaganda,1
10044,propagate,1
10045,proper,59
10046,properly,46
10047,property,11
10048,prophet,2
10049,propolis,1
10050,proportion,3
10051,proportional,1
10052,proportioned,1
10053,proposal,6
10054,propose,2
10055,proposition,1
10056,propper,1
10057,proprietary,3
10058,props,30
10059,prose,3
10060,prospect,3
10061,prosper,3
10062,prostate,1
10063,prosthetic,1
10064,prostitute,5
10065,protagonist,2
10066,protect,10
10067,protecting,1
10068,protection,7
10069,protective,5
10070,protector,4
10071,protege,1
10072,protein,12
10073,protest,12
10074,protocol,4
10075,prototype,3
10076,proudly,2
10077,prove,14
10078,proved,5
10079,proven,2
10080,proverb,2
10081,proverbial,1
10082,provide,14
10083,provided,16
10084,providence,3
10085,provider,9
10086,providing,6
10087,province,2
10088,provincial,1
10089,proving,4
10090,provision,2
10091,provisional,1
10092,provocative,2
10093,provoke,4
10094,provoking,1
10095,prowess,1
10096,prowling,1
10097,proximately,1
10098,proximity,2
10099,proxy,7
10100,prude,1
10101,prune,2
10102,pryer,1
10103,psalm,1
10104,pseudo,1
10105,psi,2
10106,pst,10
10107,psych,17
10108,psyche,1
10109,psychiatric,1
10110,psychiatrist,1
10111,psychic,1
10112,psychological,5
10113,psychology,8
10114,psychosocial,2
10115,psychosomatic,1
10116,psychotherapy,1
10117,psychotic,1
10118,ptosis,2
10119,pu,1
10120,pub,34
10121,puberty,1
10122,pubes,1
10123,public,76
10124,publication,1
10125,publicity,9
10126,publicize,1
10127,publicly,2
10128,publish,44
10129,publisher,3
10130,puce,1
10131,pucker,1
10132,puckish,1
10133,pud,3
10134,pudding,10
10135,puddle,2
10136,pudge,2
10137,pudgy,1
10138,pudu,1
10139,pueblo,1
10140,puff,6
10141,puffed,1
10142,puffing,4
10143,puffy,5
10144,pug,7
10145,puggle,1
10146,puggy,1
10147,puke,15
10148,pulish,1
10149,pull,118
10150,pulp,3
10151,pulse,2
10152,pummel,1
10153,pump,31
10154,pumpkin,6
10155,pun,18
10156,punch,39
10157,puncher,1
10158,punching,4
10159,punchy,1
10160,punctuation,2
10161,pundit,1
10162,punish,5
10163,punishment,11
10164,punk,16
10165,punky,1
10166,punnet,1
10167,punta,2
10168,punto,1
10169,pup,25
10170,pupa,1
10171,pupil,2
10172,puppet,7
10173,puppy,84
10174,pur,1
10175,purchasable,1
10176,purchase,30
10177,purdy,6
10178,pure,35
10179,purely,5
10180,purgation,1
10181,purge,1
10182,purity,1
10183,purple,37
10184,purpose,27
10185,purposeful,2
10186,purposefully,1
10187,purposely,2
10188,purr,3
10189,purring,1
10190,purse,21
10191,pursue,2
10192,pursuit,3
10193,push,51
10194,pushing,28
10195,puss,1
10196,pussy,11
10197,pussycat,2
10198,put,646
10199,putback,1
10200,putty,3
10201,puzzle,9
10202,puzzled,3
10203,puzzling,1
10204,pygmy,1
10205,pyjama,4
10206,pylon,1
10207,pyr,1
10208,pyramid,10
10209,pyre,1
10210,python,10
10211,q,30
10212,quack,1
10213,quad,4
10214,quadrilateral,1
10215,quadruple,1
10216,quail,3
10217,quaint,2
10218,quake,2
10219,qualification,2
10220,qualified,3
10221,qualifier,2
10222,qualify,12
10223,quality,46
10224,qualm,1
10225,quan,1
10226,quantify,1
10227,quantity,5
10228,quantum,3
10229,quarantine,1
10230,quarrel,2
10231,quarry,1
10232,quart,2
10233,quarter,15
10234,quarterback,1
10235,quarters,2
10236,quasi,1
10237,quaver,1
10238,quay,2
10239,queasy,3
10240,queen,50
10241,queer,1
10242,query,8
10243,quest,12
10244,question,234
10245,questionable,3
10246,queue,14
10247,quick,114
10248,quicken,1
10249,quickly,56
10250,quid,5
10251,quiet,79
10252,quieter,1
10253,quietly,8
10254,quietness,1
10255,quilt,1
10256,quilting,1
10257,quin,1
10258,quinoa,1
10259,quint,1
10260,quintessential,1
10261,quintessentially,1
10262,quinton,1
10263,quintus,1
10264,quirk,1
10265,quirky,4
10266,quit,74
10267,quite,336
10268,quits,4
10269,quitter,1
10270,quiver,1
10271,quiz,32
10272,quorum,1
10273,quot,39
10274,quota,5
10275,quotable,1
10276,quotation,1
10277,quote,74
10278,r,600
10279,ra,8
10280,rabbit,16
10281,rabble,1
10282,rabboni,1
10283,rabid,2
10284,rabies,1
10285,raccoon,5
10286,race,60
10287,racer,2
10288,raceway,1
10289,rach,6
10290,rache,1
10291,racial,3
10292,racing,10
10293,racist,13
10294,rack,6
10295,racket,2
10296,racoon,2
10297,rad,19
10298,radar,5
10299,radiation,2
10300,radiator,2
10301,radical,4
10302,radio,129
10303,radiographic,1
10304,radius,1
10305,raffle,4
10306,raft,4
10307,rag,6
10308,ragamuffin,1
10309,rage,12
10310,ragged,2
10311,raging,3
10312,rah,3
10313,raid,11
10314,raider,2
10315,rail,11
10316,railway,2
10317,rain,589
10318,rainbow,28
10319,raincoat,1
10320,raindrop,3
10321,rainstorm,1
10322,rainy,84
10323,rais,4
10324,raise,21
10325,raised,16
10326,raisin,4
10327,raising,13
10328,raj,1
10329,rake,1
10330,rally,11
10331,ralph,6
10332,ram,14
10333,ramble,4
10334,rambling,1
10335,rami,1
10336,ramp,2
10337,rampage,5
10338,rampant,1
10339,ramping,1
10340,ramrod,1
10341,ramson,1
10342,ran,75
10343,ranch,8
10344,rancho,1
10345,rancid,2
10346,rand,2
10347,randing,1
10348,random,145
10349,randomly,16
10350,randomness,2
10351,randy,7
10352,rang,13
10353,range,27
10354,ranger,14
10355,rank,14
10356,ranked,1
10357,ransom,1
10358,rant,18
10359,ranting,2
10360,rap,22
10361,rape,17
10362,rapid,3
10363,rapier,1
10364,rapist,1
10365,rapper,11
10366,rapping,6
10367,raptor,4
10368,rapture,1
10369,rare,23
10370,rarely,25
10371,rarity,2
10372,rasa,1
10373,rascal,5
10374,rash,7
10375,raspberry,7
10376,raspy,1
10377,raster,1
10378,rat,26
10379,ratchet,1
10380,rate,51
10381,rated,9
10382,rather,149
10383,rating,3
10384,ratio,6
10385,ration,2
10386,rational,1
10387,rationale,1
10388,ratti,5
10389,rattling,1
10390,ravage,1
10391,rave,3
10392,raven,4
10393,ravenous,2
10394,ravine,1
10395,raving,1
10396,ravioli,4
10397,ravish,1
10398,raw,16
10399,ray,33
10400,razor,6
10401,razz,1
10402,re,5
10403,rea,2
10404,reach,63
10405,reachable,1
10406,reaching,5
10407,react,9
10408,reaction,18
10409,reactionary,1
10410,reactivation,1
10411,reactive,1
10412,read,587
10413,readable,2
10414,reader,24
10415,readily,2
10416,reading,249
10417,ready,344
10418,real,520
10419,realign,1
10420,realism,1
10421,realistic,7
10422,realistically,3
10423,reality,51
10424,realization,2
10425,realize,75
10426,realizing,6
10427,really,2788
10428,realm,4
10429,realtor,4
10430,reaper,5
10431,reappear,1
10432,reapply,1
10433,rear,6
10434,rearrange,4
10435,reason,290
10436,reasonable,8
10437,reasonably,2
10438,reasoning,2
10439,reassured,1
10440,reassuring,2
10441,rebate,1
10442,rebel,9
10443,rebellion,1
10444,rebore,1
10445,reborn,1
10446,rebounder,1
10447,rebuild,8
10448,recall,7
10449,recap,2
10450,recco,1
10451,receipt,2
10452,receive,26
10453,received,40
10454,receiver,3
10455,recent,28
10456,recently,74
10457,reception,16
10458,receptionist,1
10459,recess,2
10460,recession,10
10461,recessional,1
10462,recharge,6
10463,recipe,42
10464,recipient,2
10465,reciprocate,2
10466,recital,12
10467,recite,1
10468,reckless,2
10469,reckon,37
10470,reckoning,1
10471,recluse,1
10472,recognizable,1
10473,recognize,14
10474,recoil,1
10475,recollection,1
10476,recommand,1
10477,recommend,117
10478,recommendation,45
10479,recompense,1
10480,recon,5
10481,reconnect,5
10482,reconsider,4
10483,reconstructed,2
10484,recooper,1
10485,record,141
10486,recorder,2
10487,recording,38
10488,recount,2
10489,recourse,1
10490,recover,14
10491,recovery,25
10492,recreate,1
10493,recreation,1
10494,recreational,1
10495,recredit,1
10496,recruit,9
10497,recruiter,2
10498,recruiting,1
10499,rectangular,1
10500,rectified,2
10501,rectify,2
10502,rectory,1
10503,recumbent,1
10504,recurring,2
10505,recursion,1
10506,recycle,4
10507,red,198
10508,redact,2
10509,redding,1
10510,reddy,1
10511,redeem,5
10512,redemption,3
10513,redesign,5
10514,redhead,4
10515,redirect,8
10516,redness,1
10517,redo,5
10518,redraw,1
10519,reduce,13
10520,reduced,6
10521,reduction,1
10522,redundant,4
10523,redwing,1
10524,redwood,1
10525,reed,1
10526,reef,2
10527,reek,2
10528,reel,4
10529,reese,4
10530,reeve,1
10531,ref,8
10532,refer,53
10533,reference,32
10534,referendum,1
10535,referral,5
10536,referrer,1
10537,refill,3
10538,refinance,1
10539,refining,1
10540,reflect,7
10541,reflecting,2
10542,reflection,3
10543,reflex,3
10544,reform,3
10545,refractive,1
10546,refrain,6
10547,refresh,21
10548,refresher,1
10549,refreshing,20
10550,refreshment,1
10551,refrigerate,1
10552,refrigeration,1
10553,refrigerator,4
10554,refuge,1
10555,refund,9
10556,refurbish,1
10557,refurbishment,1
10558,refuse,23
10559,refusing,4
10560,reg,9
10561,regal,1
10562,regard,17
10563,regarding,16
10564,regardless,21
10565,regatta,1
10566,regent,8
10567,regime,3
10568,regiment,1
10569,region,10
10570,regional,1
10571,register,10
10572,registered,9
10573,registration,8
10574,registry,1
10575,regress,1
10576,regression,1
10577,regret,43
10578,regrettable,1
10579,regroup,2
10580,regular,55
10581,regularly,10
10582,regulation,2
10583,regulator,1
10584,regulatory,1
10585,rehash,1
10586,rehearsal,17
10587,rehearse,1
10588,reheat,1
10589,reign,1
10590,reimburse,2
10591,reincarnate,1
10592,reincarnation,1
10593,reinforcement,2
10594,reinstall,7
10595,reinstallation,1
10596,reinstate,1
10597,reinvent,2
10598,reissue,1
10599,reiterated,1
10600,reject,27
10601,rejection,3
10602,rejoice,5
10603,rejoicing,2
10604,rejoin,1
