ItemID,Sentiment,Tokenized
63440,0,hope pass much summer mainly rain never fun end
63441,1,love
63442,0,ug
63443,0,guy hug hope feel better worry talk like
63444,0,grandmother still fake rotary phone spray painted
63445,0,idealess way
63446,1,welcome back la
63447,0,still cloud windowless office
63448,0,going phone joke found phone
63449,0,beam machine shop
63450,0,music beautiful make watch even
63451,1,bought listen yet
63452,1,tip bet get bet lose win win situation
63453,0,tell least sitting idle
63454,1,rather make feel better go
63455,1,guy flew talk tired arms send pix
63456,1,sadly swing way grace park idea whew yeah want
63457,0,wish play
63458,0,send link jerk song made accidentally computer
63459,0,service
63460,1,thanks giggle
63461,0,already tell happening everything good
63462,1,thought decided stay got plugged big screen
63463,1,happy mother day future u rest day
63464,1,hello
63465,1,love movie watch every
63466,1,thanks man honor excellent tweet company
63467,1,true place opposite next central tee office meeting
63468,1,user doesnt know use report button forum
63469,1,making sure knew
63470,0,oh didnt didnt even notice
63471,1,love driving school home
63472,0,make happen
63473,1,tweet included poem world
63474,1,funny thing write
63475,0,got exam wed fail
63476,0,saying never made wire
63477,0,holy crap yesterday humid sun
63478,1,thank
63479,1,turns acting asleep little tricker
63480,0,u guy suck way jealous
63481,0,thought blue pro colour
63482,1,got done grab min boy real
63483,0,
63484,1,perk boss day
63485,1,sorry believe wake early choice wake hour
63486,0,yes would case hope get cut plate dropping cos somehow always happen
63487,0,hopefully someone post since brit channel get
63488,1,looking forward new album hopefully seeing road ti exciting
63489,1,sometimes feel like person age group yet bet fun
63490,1,like see cooking show bet would quite special
63491,0,guy got come back already miss u
63492,1,good luck
63493,1,
63494,1,use coupon roll
63495,0,got irregular heart condition annoying
63496,1,check left dinner peep tomorrow
63497,0,guy give free ticket
63498,1,best baby kill tonight since
63499,1,chill much better sounding
63500,0,wish could see gut hope nice time x
63501,1,thank play amazing show guy great come back soon
63502,0,u guy come guy cancel
63503,1,sound right
63504,1,name zombi game realize could friend wow
63505,1,think compliment choice
63506,1,al waved back hope watching
63507,1,oh show last time took car car wash one many place
63508,0,yep wed night think last pi
63509,1,much better dont quite full range motion use wrist
63510,0,sorry really sad
63511,0,yeah look good spicy
63512,1,kyle people looking
63513,0,life rain must fall funny drown small lake yard rainbow duck
63514,1,thank much
63515,1,thank
63516,0,calm heat storm
63517,0,able get disc play yet
63518,1,good morning sure week great hope
63519,1,go
63520,1,thanks
63521,1,thanks
63522,1,
63523,1,
63524,1,like undoubtedly filler episode enjoy
63525,1,indomitable eye play june
63526,1,far know
63527,1,
63528,1,sho life without little bit drama keep us toe
63529,0,hurt heart typo powerful indeed happen
63530,1,your welcome
63531,0,babe test wore sleepy time babe
63532,1,come car bomb upon entrance
63533,0,yep yep yep coming june going maybe quiet
63534,0,cant play would illegal missing girl tonight
63535,1,hey hi need add yo love
63536,1,wishing lots restful sleep best exam tomorrow make sacrifice exam come first
63537,1,thanks
63538,1,sweetie saw message glad better thank message please know love many
63539,1,das chic
63540,0,yah an hard find good one
63541,1,thanks
63542,1,building across street mine cat freak car blocked
63543,0,every got thought r special w drew mine
63544,1,thanks awesome love
63545,1,great pump next year
63546,1,awesome seriously think want jacket like
63547,1,touch fake pic
63548,1,thanks singing last night ur rock star book
63549,1,good morning bon
63550,1,feel important u said u mean streets
63551,0,last link work
63552,1,poor know let rowdy bloke
63553,1,hah people give us champagne really drink often
63554,0,profile picture make happy return think need new picture
63555,1,sometimes see sound like last episode thought sound soft timid
63556,1,center universe know since move
63557,1,good job
63558,0,basically r unpleasantly screwed sorry ur back
63559,1,listen graduation read graduation
63560,1,many thanks recommendation web hosting sorted already
63561,1,
63562,0,problem host afraid law
63563,1,thanks tip check
63564,0,working
63565,0,kill get see moon showing town
63566,1,correction great evening
63567,0,major project think go anywhere today
63568,0,dang want look thing oh well wish worked
63569,1,love
63570,0,dude guy go last night turned around gone still owe ride though
63571,0,tell stop existence since follow message tell
63572,0,hah sorry
63573,1,went friend party
63574,0,got stuck connect flight visit ailing friend got cancel
63575,1,hell yeah buy
63576,0,u told us release cool still great love gay way
63577,1,thanks following
63578,0,love
63579,1,brunette nice accent
63580,1,glad feeling better could sort weather better
63581,1,think might develop cleaning disorder
63582,0,baby hope see sometime week cheer
63583,1,pleasure
63584,1,u b fine
63585,1,u b fine know u b
63586,1,super duper cute
63587,1,rush whenever u get chance
63588,0,oh sorry decide first place
63589,1,joining army haircut
63590,1,loud please little day
63591,0,working double since got back know next day suitcase still pack corner
63592,1,thanks missy
63593,1,watching boy striped gone see movie yet also want see brother
63594,1,really tasty
63595,0,man bummed stopped braiding
63596,0,bad day never got call though like snap
63597,1,bit late last one smith
63598,0,fact get sick
63599,1,going skiing late nothing else card yet got idea stack leave
63600,0,worse also subscript
63601,1,wow keep improving
63602,1,really pretty like
63603,1,bet love stuff making know sure
63604,1,naked feeding strawberry pancake
63605,1,prob think remember something stickers well know twitter
63606,1,sparkly peen win problem
63607,1,thanks advance
63608,1,indeed random
63609,0,still working oh suck
63610,0,booth babe
63611,1,sure involved concert somehow nice
63612,0,oh man sorry sad
63613,1,bad huh
63614,1,hello bob like ton dude yr little baby
63615,1,u could let know ask u puppet string kind sorry bother
63616,1,please tell follow follow basically credit cassie please help
63617,1,get follow day use add everyone train pay
63618,0,beauty school drop
63619,1,
63620,0,hate
63621,1,hey bobby going u tweet soon
63622,0,sound good water
63623,1,friend huh
63624,1,ey u ever get ur bootleg
63625,1,happy
63626,1,dude used appearance pretty big dude bring em
63627,0,trying stay cute even tho worst week ever
63628,0,balcony
63629,0,since last year nowhere
63630,1,dude buy resident evil best friend
63631,1,good luck audition
63632,1,bad dash one
63633,1,see movie afraid leave house paying therapy guy
63634,1,tried azure let alone azure know reason
63635,1,look anything fisher thats friend
63636,1,thing studio yesterday
63637,1,thanks bobby hope great
63638,1,good morning today
63639,0,wish know going yet doubt would want go
63640,0,sorry hug
63641,1,bad habit picture perfect lost found maybe love
63642,1,cranium pandemonium kind
63643,1,good night sweet dream
63644,1,bobby sweet dream sleep tight
63645,0,mess one take
63646,1,hope get home safe
63647,1,love warm weather
63648,1,make something come
63649,1,bobby need need ya want
63650,1,maybe love
63651,1,watching spy hah get ride
63652,1,woo love place see
63653,1,honestly last night skeptical well fan
63654,0,almost running around got trying get done rumor true
63655,1,everything learning process develop character strength prepare u better thing come future
63656,1,get follow day use add everyone train pay
63657,1,different meant never thought meaning til said
63658,0,went chow see joe
63659,0,suck go bed early miss day soon talk though
63660,1,good series also good tune great stuff
63661,1,ah thought pro tonk hawk nod wondering comical
63662,1,brit always ask move certainly winter sure nice
63663,1,consider taste probation
63664,0,damn love thunder storm got rumble nothing get exit south east
63665,0,got update yet june cant prob coz us time
63666,1,honda already built car use
63667,1,hello daughter
63668,0,green people
63669,0,really want go red dwarf parent let exam
63670,1,hour half leave cut account
63671,1,own actual would video call
63672,1,illegal copy hard drive illegal share law us anyway
63673,1,law
63674,0,unstable prolong usage
63675,1,lister live one night
63676,1,beard
63677,1,course found gay help need least turkey baster recipient far much hassle
63678,0,ripping stupidly term copyright
63679,0,seem episode must something corrupted let u know work later
63680,1,sigh watershed kick
63681,1,uninterrupted power supply probably help unless cycle dynamo power
63682,1,mope
63683,1,could ask opinion variability constant alpha get way back
63684,1,great way disseminate information uninformed give
63685,1,never learnt quintus course even made episode
63686,1,roger good work
63687,1,told lately much heart latest release set repeat
63688,1,thanks mang
63689,0,sorry headed home
63690,0,hurt like hell
63691,0,u c u
63692,1,aware fit right armor large small
63693,0,shouldnt read
63694,1,well good got clear perfection settle well
63695,1,like twit think honest guy let people change
63696,1,think beautiful disaster
63697,1,sorry scare back book
63698,0,make apple product blip sure hassle doubt
63699,1,well said use twitter chatting other keeping touch thing u other aka u dont
63700,0,gone
63701,0,sadden p id early service land
63702,1,well next time weekend work better us sitter anyway
63703,1,salvation fi fi ani though si buna
63704,0,progress site sale seen
63705,0,suck p c jay leno nu alt
